ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9851695,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes,16/216,77/5812,0.207792207792208,5.59114959114959,7.96734375188183,1.39291048293473e-08,1.38768706862372e-07,7.86614302956065e-08,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/H2BC15/H2AC6/H4C2,16
R-HSA-3214815,HDACs deacetylate histones,15/216,68/5812,0.220588235294118,5.93545751633987,8.04244536061801,1.69725904096821e-08,1.67001908105144e-07,9.46654995255857e-08,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2BC7/H2BC17/H2AC4/H2BC4/H2BC15/H2AC6/H4C2,15
R-HSA-9006931,Signaling by Nuclear Receptors,24/216,174/5812,0.137931034482759,3.71136653895275,7.13368257639999,1.82224258772006e-08,1.77113090538157e-07,1.0039705161787e-07,MMP2/SPHK1/H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2AX/H2BC7/KPNA2/H2BC17/H2AC4/H2BC4/DHRS3/MYC/RARA/H2BC15/APOE/H2AC6/H4C2/SP1,24
R-HSA-9610379,HCMV Late Events,16/216,79/5812,0.20253164556962,5.44960150023441,7.82270860432903,2.05674149869925e-08,1.92849761701565e-07,1.09317427758818e-07,VPS37B/H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2BC7/H2BC17/H2AC4/H2BC4/H2BC15/H2AC6/H4C2,16
R-HSA-5250941,Negative epigenetic regulation of rRNA expression,16/216,79/5812,0.20253164556962,5.44960150023441,7.82270860432903,2.05674149869925e-08,1.92849761701565e-07,1.09317427758818e-07,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/H2BC15/H2AC6/H4C2,16
R-HSA-73854,RNA Polymerase I Promoter Clearance,16/216,79/5812,0.20253164556962,5.44960150023441,7.82270860432903,2.05674149869925e-08,1.92849761701565e-07,1.09317427758818e-07,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/H2BC15/H2AC6/H4C2,16
R-HSA-8939211,ESR-mediated signaling,21/216,140/5812,0.15,4.03611111111111,7.14376283983788,3.3838883382134e-08,3.13599884366986e-07,1.77764973116809e-07,MMP2/SPHK1/H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2AX/H2BC7/KPNA2/H2BC17/H2AC4/H2BC4/MYC/H2BC15/H2AC6/H4C2/SP1,21
R-HSA-9937848,CHD chromatin remodelers,17/216,96/5812,0.177083333333333,4.76485339506173,7.30720070402305,6.05303303949559e-08,5.54513486491723e-07,3.14327523487717e-07,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2AX/H2BC7/CDK2AP1/H2BC17/H2AC4/H2BC4/H2BC15/H2AC6/H4C2,17
R-HSA-9932444,ATP-dependent chromatin remodelers,19/216,120/5812,0.158333333333333,4.26033950617284,7.08980783654152,6.47892743367731e-08,5.86784677800093e-07,3.32620538700269e-07,DPF3/H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2AX/H2BC7/CDK2AP1/H2BC17/H2AC4/H2BC4/H2BC15/ACTL6A/H2AC6/H4C2,19
R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,13/216,55/5812,0.236363636363636,6.35993265993266,7.84613947202051,6.55837741838255e-08,5.87306382297853e-07,3.32916268356568e-07,H2BC11/H4C11/H4C1/H4C8/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2BC4/H2BC15/TP53/H4C2,13
