ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9609690,HCMV Early Events,18/450,92/5812,0.195652173913043,2.52695652173913,4.27652347445053,0.000192668413507358,0.00203761443375963,0.00203761443375963,H2BC4/H4C11/H2AC8/TUBA8/TUBA4A/H2BC7/TUBB6/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/H2AC6/H4C1/H3C1,18
R-HSA-9818564,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,16/450,77/5812,0.207792207792208,2.6837518037518,4.30848926530646,0.000210296302640718,0.00215862969475325,0.00215862969475325,H2BC4/H4C11/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/H2AC6/H4C1/H3C1,16
R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,16/450,77/5812,0.207792207792208,2.6837518037518,4.30848926530646,0.000210296302640718,0.00215862969475325,0.00215862969475325,H2BC4/H4C11/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/H2AC6/H4C1/H3C1,16
R-HSA-9851695,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes,16/450,77/5812,0.207792207792208,2.6837518037518,4.30848926530646,0.000210296302640718,0.00215862969475325,0.00215862969475325,H2BC4/H4C11/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/H2AC6/H4C1/H3C1,16
R-HSA-442755,Activation of NMDA receptors and postsynaptic events,13/450,55/5812,0.236363636363636,3.05276767676768,4.43089359043278,0.000214664031219693,0.00218207029793222,0.00218207029793222,GRIA2/TUBA8/ADCY1/TUBA4A/CAMK2B/TUBB6/KPNA2/ERBB4/CALM1/SRC/CALM2/CAMKK1/PRKACB,13
R-HSA-4086398,Ca2+ pathway,10/450,35/5812,0.285714285714286,3.69015873015873,4.62411934176697,0.000219643129715794,0.00221121496935035,0.00221121496935035,NLK/PPP3CA/PLCB1/PPP3CB/PPP3R1/CALM1/ITPR1/CALM2/GNAO1/GNB5,10
R-HSA-9620244,Long-term potentiation,6/450,13/5812,0.461538461538462,5.96102564102564,5.18722257515978,0.000223451935596594,0.0022281350149489,0.0022281350149489,GRIA2/CAMK2B/ERBB4/CALM1/SRC/CALM2,6
R-HSA-5339562,Uptake and actions of bacterial toxins,7/450,18/5812,0.388888888888889,5.02271604938272,4.95147596297048,0.00023866010489617,0.00235733141345557,0.00235733141345557,STX1B/CALM1/SV2B/MAP2K4/SV2A/CALM2/STX1A,7
R-HSA-9610379,HCMV Late Events,16/450,79/5812,0.20253164556962,2.61580872011252,4.18871500128761,0.000287133661775295,0.00275806370530949,0.00275806370530949,H2BC4/VPS37B/H4C11/H2AC8/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/H2AC6/H4C1/H3C1,16
R-HSA-5250941,Negative epigenetic regulation of rRNA expression,16/450,79/5812,0.20253164556962,2.61580872011252,4.18871500128761,0.000287133661775295,0.00275806370530949,0.00275806370530949,H2BC4/H4C11/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/H2AC6/H4C1/H3C1,16
