Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000006194,338.37068589919,-0.206898517314811,0.302503606891076,-0.683953885512873,0.494004285747522,0.74648862041074
ENSG00000006210,757.245304969095,-0.797961184865121,0.396637695266429,-2.01181378973351,0.044239569766903,0.181947357232524
ENSG00000006282,405.184784731217,-0.532564851935951,0.288875892850797,-1.84357665390589,0.0652448609802599,0.234562010715804
ENSG00000006283,387.687449192433,-0.877821690328176,0.302910176368964,-2.89796038169062,0.00375598032596614,0.0327292599174977
ENSG00000006327,230.388663813738,3.9180811163237,1.1667450766775,3.35812954744244,0.000784718268076179,0.0102266521852861
ENSG00000006377,17.647120705347,-0.630004259114946,0.877239165202009,-0.718167045095245,0.472654294901792,0.730929276021336
ENSG00000006432,743.851285363687,-1.86790895400846,0.499335792084582,-3.7407872289917,0.000183444771055148,0.00337017676496834
ENSG00000006451,290.184556786905,0.711564679977774,0.317081630671951,2.2441056533923,0.0248256043122709,0.123725580154064
ENSG00000006459,634.958286390544,-0.279390284467293,0.37668998316672,-0.741698205294822,0.458270207436227,0.721469403225733
ENSG00000006468,803.686656955812,2.373476052889,0.601547038136327,3.94562004700803,7.95937420486762e-05,0.00182527560437034
ENSG00000006530,118.535966949795,-0.216082520335294,0.440863297644833,-0.490134972653981,0.62403839200404,0.829801946412887
ENSG00000006534,125.562725080331,1.34509536423193,0.486515927884096,2.7647509303177,0.00569662739447594,0.0439870821972514
ENSG00000006576,417.192950908647,0.242126984464381,0.492069962589958,0.492058046359854,0.622678309402866,0.829079333730071
ENSG00000006607,358.529515874739,0.536570419035103,0.327710167019668,1.63733223144981,0.101561069760341,0.310925098584795
ENSG00000006625,283.306717868723,-0.469244368931515,0.242465530903898,-1.93530341068356,0.0529530740591894,0.204937978990679
ENSG00000006634,81.497826680383,1.19885496013516,0.830601818749937,1.44335701303838,0.148919926887201,0.389595596520751
ENSG00000006638,79.734727092223,-0.755179468436949,0.728079582332936,-1.03722104940394,0.299632850281055,0.5809593971354
ENSG00000006652,417.246322318123,0.499641025763877,0.396130203536533,1.26130504895418,0.207198962839686,0.471510802683971
ENSG00000006695,97.5996577993636,-0.0903123092980329,0.325019421928406,-0.277867423313326,0.781114131903013,0.91425261103783
ENSG00000006704,122.550263078852,0.251275018316837,0.476791032237099,0.527012886836099,0.598184639428486,0.813567496052733
