Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000000419,690.769589159854,0.190536415342561,0.553420939282685,0.344288410173863,0.730629399475968,0.909242570061004
ENSG00000000457,75.4899174274646,-0.380114096548034,0.532639295295496,-0.713642609370672,0.475448202638524,0.793903767511708
ENSG00000001084,287.222516236614,-1.30686804730508,0.56433662076031,-2.31575977746115,0.0205713885178216,0.190593917918764
ENSG00000001460,99.2546480065156,-3.87378562676159,0.952003635468204,-4.06908701021549,4.71977203240206e-05,0.00681535081478857
ENSG00000001461,336.612488520329,-2.72807477579603,0.742334316105778,-3.67499483266148,0.000237854228607041,0.0174479744073928
ENSG00000001617,29.525660879363,0.687235060866155,0.717980308131688,0.957178146925034,0.338477345153752,0.704652174917553
ENSG00000001629,1206.52729618998,-0.263593177073367,0.540647176828633,-0.487551194883826,0.625867772230363,0.870332302677816
ENSG00000001630,1294.13356815838,-0.77330801964192,0.577377399070449,-1.33934584361444,0.180458111007006,0.549794293118992
ENSG00000002016,152.026424391831,-0.202873026712961,0.615782223593644,-0.329455802619657,0.741811195299894,0.913084631759728
ENSG00000002549,1051.98441658133,0.440486338860066,0.646067132122036,0.681796545528123,0.495367608933248,0.806377755110038
ENSG00000002587,21.8308775195371,0.419253330109727,1.08005534776263,0.388177634579769,0.69788458305795,0.897092294315361
ENSG00000002746,48.3146223411638,-3.5528756991781,1.04619767329155,-3.39598891287917,0.000683811293748936,0.0313799843699194
ENSG00000002822,262.504699434016,0.30013337786222,0.631506567950431,0.47526564741252,0.634597641117821,0.873943597826297
ENSG00000002834,1242.79983006948,0.811577692147252,0.552068314762984,1.47006750875692,0.141543471080575,0.492814460454217
ENSG00000002919,101.773618200298,0.42798476560463,0.410434396943857,1.04276047229827,0.297059242591069,0.671498976677369
ENSG00000002933,48.6566285410785,1.28989471679597,0.850483005569691,1.51666136577525,0.129352203285261,0.470253226444907
ENSG00000003056,656.079721945287,0.750127549985015,0.40244570043987,1.86392238546749,0.0623326046085887,0.327237331091516
ENSG00000003137,13.3716755379403,-1.03498128793833,0.901437143248549,-1.14814581991654,0.250908371477263,0.631337827451008
ENSG00000003147,176.846659554753,-1.15508649171832,0.71139504551019,-1.62369206674742,0.104441545010469,0.422836765956137
ENSG00000003249,219.119205048192,-0.260193406356933,0.987928430417635,-0.263372728576036,0.792263308239525,0.934266470365353
ENSG00000003393,250.893345041777,-0.208375124440268,0.488170710866578,-0.426848886674029,0.669489396586118,0.885694424155772
ENSG00000003400,31.4114968565171,-1.67982304561205,0.854413755574791,-1.96605337244598,0.0492924457057226,0.29282585014907
ENSG00000003402,1412.24452028919,1.33164172440042,0.616547873516093,2.15983507786061,0.0307854390771605,0.230302856158297
ENSG00000003509,196.241838945105,-0.638063984628766,0.504018133510517,-1.26595442148998,0.2055294006955,0.579204634278497
ENSG00000003756,484.955552994227,0.0733819429256284,0.62522698901267,0.117368482511463,0.906568058732549,0.97363467632621
ENSG00000003987,124.987025810583,-5.79813411210159,1.96175399037724,-2.95558675580245,0.00312074914963244,0.0713031925960324
ENSG00000004059,132.593345732914,-1.52723979453299,2.41572617901152,-0.632207328712193,0.527251409062541,0.824692423858972
ENSG00000004139,118.400212177921,0.211708289902445,0.725292933919411,0.291893495719578,0.770368056707694,0.924074774404446
ENSG00000004399,309.136516358099,0.374568083204346,0.474284714582089,0.789753647309491,0.429671654160248,0.766195366393272
ENSG00000004468,100.416059368812,-0.713815592025177,1.06917251091376,-0.667633693102639,0.504367444967217,0.811092743150861
ENSG00000004534,961.829296532469,0.738348768034733,0.712913146644568,1.03567842942704,0.300352188865516,0.673035483894387
ENSG00000004660,137.037587814699,-2.01706052295776,1.0679907640153,-1.88864978136539,0.0589387718211204,0.318516416578211
ENSG00000004700,159.184219670631,-0.348099965928566,0.683556025536354,-0.509248624727473,0.610577963928713,0.864499849568305
ENSG00000004766,97.8147288284407,-1.39284857489201,0.704747303289763,-1.97638014135022,0.0481117389970169,0.289317030047745
ENSG00000004776,507.746892247746,-0.563800541783626,1.10159404273377,-0.511804276269024,0.6087879972303,0.863831783188184
ENSG00000004777,395.547577352896,-0.398408948604703,0.803971605773748,-0.49555101914485,0.620211217772802,0.868554012121472
ENSG00000004779,874.856986885868,-0.868292222906893,0.489807670822657,-1.77272075271617,0.0762749905507851,0.364859196337473
ENSG00000004799,1405.83381537501,-0.865602089722532,0.795118909615174,-1.08864482941485,0.276310539710685,0.654658312200113
ENSG00000004838,48.5277100311225,-0.336706409356377,0.837561520693939,-0.402007973190325,0.687678158416212,0.893035460938023
ENSG00000004848,56.1201758260056,-1.2216194604365,0.989308856101269,-1.23482111061932,0.216897088800764,0.592881239705268
ENSG00000004866,193.46938779316,-0.0617984664423655,0.558705840284657,-0.11061002407077,0.911925598208474,0.974941187423275
ENSG00000004897,1273.23275597429,-0.570486103251796,0.514424847566855,-1.10897851445182,0.267439450846061,0.646222501709693
ENSG00000004975,114.232174964042,1.20277243605709,0.654731552491272,1.83704669720057,0.0662030019798769,0.336155783195406
ENSG00000005007,244.842096863346,0.793065538940817,0.709301094357617,1.1180943399771,0.263526703541745,0.642498332989207
ENSG00000005020,164.927630724877,-2.01543154293708,0.7146228468774,-2.82027303177287,0.0047982803971766,0.0886401972296294
ENSG00000005022,1658.36620323608,-0.35953823575715,0.602384132972916,-0.596858741917287,0.550601695103514,0.837845883196139
ENSG00000005100,197.291301247457,1.09802914938545,0.450542111649339,2.43712878551085,0.0148044057509846,0.165710736811629
ENSG00000005108,185.932551772386,-0.979255191629615,0.946884824381965,-1.03418617176464,0.301049137478725,0.673072287137611
ENSG00000005156,158.941939752096,0.230819707300433,0.493405255235052,0.46780958421384,0.639920766123754,0.87548533313798
ENSG00000005175,121.700626919368,-0.449324409284963,0.595022518156867,-0.755138495727497,0.450165887318932,0.778720465202046
ENSG00000005194,326.966624972253,0.25341413697584,0.615968861243323,0.411407382613997,0.680773841420842,0.890081332448565
ENSG00000005206,428.534250655235,-0.3846737708465,0.86052105255905,-0.447024241536616,0.654857556999338,0.880299227434336
ENSG00000005238,57.3381977358628,0.0374982516397366,0.597832224639459,0.0627237042338276,0.949986521307336,0.98638984275574
ENSG00000005243,33.5314647666679,1.050005202627,0.619780569113409,1.69415637558471,0.0902355719991275,0.394052921270383
ENSG00000005302,257.413198128618,0.0113269146767346,0.503535709068022,0.0224947595031527,0.9820532922544,0.994298185601679
ENSG00000005339,610.610302852822,0.377952572725552,0.635671679119862,0.594571986042948,0.55212961042871,0.837845883196139
ENSG00000005379,384.804022099328,-1.50933025632664,0.961604955840732,-1.56959492269571,0.116509380479662,0.446811823864993
ENSG00000005436,37.6355058270199,0.472980071455862,0.620805403916187,0.76188136970489,0.446130810159696,0.775910819661073
ENSG00000005448,154.293543612196,0.443975992036426,0.87167576367247,0.50933616665663,0.61051661135363,0.864499849568305
ENSG00000005469,123.674403203263,0.327345776130293,0.577797938206038,0.566540228832669,0.571026593782436,0.845791493586571
ENSG00000005483,592.612215915485,-0.32378315762796,0.551925918688911,-0.586642421861796,0.557443885356615,0.840355968598572
