Gene_ID,Gene_Symbol,Gene_Description,randomSummary,randomCi.lb,randomCi.ub,randomP,FDR,het_QE,het_QEp,Regulation
ENSG00000106025,TSPAN12,tetraspanin 12,2.47309520524237,1.0471219051085,3.89906850537624,0.000675817011764661,0.0112834981653518,0.0875934171358503,0.767259215538918,UP
ENSG00000106089,STX1A,syntaxin 1A,-1.44238429093824,-2.4028890293984,-0.481879552478079,0.00324768885241912,0.0344064777168419,1.25583957873303,0.262440073211806,DOWN
ENSG00000106546,AHR,aryl hydrocarbon receptor,1.15847247192142,0.560331541321906,1.75661340252093,0.00014702833903904,0.00365872977343341,0.203724512052317,0.651731175275758,UP
ENSG00000106638,TBL2,transducin beta like 2,1.05227128104666,0.380176363486043,1.72436619860727,0.00215039331939968,0.0259275994510476,0.000813423969409777,0.97724694744472,UP
ENSG00000106686,SPATA6L,spermatogenesis associated 6 like,-1.0295815769201,-1.67561807829025,-0.383545075549942,0.00178668939194515,0.0227046300647685,1.00822443439806,0.315328585630387,DOWN
ENSG00000106688,SLC1A1,solute carrier family 1 member 1,-1.03880262822316,-1.72052579270521,-0.357079463741105,0.00282123821834591,0.0311937780299208,0.618849329052646,0.43147520408559,DOWN
ENSG00000107242,PIP5K1B,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,-3.92238656737795,-6.65132345891024,-1.19344967584567,0.00484567651316993,0.0462142100529678,4.54669350235582,0.0329823806154047,DOWN
ENSG00000107560,RAB11FIP2,RAB11 family interacting protein 2,-1.29140649031692,-1.66182539702815,-0.920987583605701,8.30977662879466e-12,7.01345147470269e-09,0.0574620183278184,0.810553247871237,DOWN
ENSG00000107745,MICU1,mitochondrial calcium uptake 1,-1.04026891529828,-1.67873096819688,-0.401806862399682,0.00140589045851322,0.0191099279234744,0.0409185352966921,0.839695251230435,DOWN
ENSG00000107758,PPP3CB,protein phosphatase 3 catalytic subunit beta,-2.0529645955995,-3.43730168326071,-0.668627507938293,0.00365361117409104,0.0376437171629645,2.6796517301774,0.101637954030288,DOWN
ENSG00000107954,NEURL1,neuralized E3 ubiquitin protein ligase 1,-1.71405818625178,-2.37394658431551,-1.05416978818805,3.56178666362786e-07,3.24988966929936e-05,0.906705157949274,0.34099015132111,DOWN
ENSG00000108061,SHOC2,SHOC2 leucine rich repeat scaffold protein,-1.30243827530904,-1.97229370899783,-0.632582841620248,0.000138478466573517,0.00352389424486577,1.18543773658889,0.276251754278957,DOWN
ENSG00000108309,RUNDC3A,RUN domain containing 3A,-2.00388799037076,-2.80711976259598,-1.20065621814554,1.00998779577028e-06,7.80851633248965e-05,0.383694109380635,0.53563281223051,DOWN
ENSG00000108352,RAPGEFL1,Rap guanine nucleotide exchange factor like 1,-1.54289702995893,-2.10953429607893,-0.976259763838925,9.4607871495662e-08,1.18610740452361e-05,0.00799945200100992,0.928732509094909,DOWN
ENSG00000108395,TRIM37,tripartite motif containing 37,-1.18215360095394,-1.87954333173055,-0.484763870177337,0.000892600306716181,0.0138103353417985,1.42225814974851,0.233032080054135,DOWN
ENSG00000108406,DHX40,DEAH-box helicase 40,1.10969431191359,0.631701300276805,1.58768732355038,5.35965035540842e-06,0.000296625895079653,1.14148460943422,0.285338840533324,UP
ENSG00000108797,CNTNAP1,contactin associated protein 1,-1.37221958609099,-1.89745182328088,-0.846987348901087,3.04574978883671e-07,2.83003246434295e-05,0.178661074760723,0.672526425562527,DOWN
ENSG00000108924,HLF,"HLF transcription factor, PAR bZIP family member",-2.2658936900794,-3.69084112222076,-0.840946257938036,0.0018291528352776,0.0230705602935137,1.81779850248448,0.177575550640231,DOWN
ENSG00000108960,MMD,monocyte to macrophage differentiation associated,-1.30330831607284,-2.16242500876316,-0.444191623382522,0.00294587626282599,0.0321640348084011,0.132410709147779,0.71594551161954,DOWN
ENSG00000109099,PMP22,peripheral myelin protein 22,1.42389662251136,0.497236782502242,2.35055646252047,0.00259821842664638,0.0295671418259264,0.151937091494356,0.696691035069467,UP
ENSG00000109738,GLRB,glycine receptor beta,-1.39470542396264,-2.18828244520981,-0.601128402715469,0.000571859742612114,0.0100377737836664,0.72519342169327,0.394445638353658,DOWN
ENSG00000110013,SIAE,sialic acid acetylesterase,-1.38209056458157,-2.3276440628489,-0.436537066314245,0.00417236369263218,0.0415513269213163,0.446252302428413,0.504120070176353,DOWN
ENSG00000110427,KIAA1549L,KIAA1549 like,-1.58188408073208,-2.25547934679678,-0.90828881466738,4.16814199730752e-06,0.000238502498015427,0.0418744171786348,0.83785934321312,DOWN
ENSG00000110446,SLC15A3,solute carrier family 15 member 3,1.39632435877038,0.561840614271194,2.23080810326957,0.00103966474444053,0.0155076944502116,1.41302479005902,0.234554909223522,UP
ENSG00000110693,SOX6,SRY-box transcription factor 6,1.24120213178756,0.699365729711798,1.78303853386333,7.13058932545774e-06,0.000368963841417036,0.320448058669291,0.571338502466881,UP
ENSG00000110719,TCIRG1,"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3",1.44817882040616,0.560283013301054,2.33607462751126,0.00138986733916853,0.0189967292997285,0.104075390667883,0.746992757654526,UP
ENSG00000111110,PPM1H,"protein phosphatase, Mg2+/Mn2+ dependent 1H",-1.84987076810416,-2.78065301873089,-0.919088517477435,9.80755313362437e-05,0.00270656398194408,1.03891970798318,0.308072852395662,DOWN
ENSG00000111145,ELK3,ETS transcription factor ELK3,1.61885226721636,0.656672982757472,2.58103155167525,0.000975114315952653,0.0148065334212421,0.0440378523350416,0.833783204220562,UP
ENSG00000111218,PRMT8,protein arginine methyltransferase 8,-1.74244720003198,-2.72816800050776,-0.756726399556195,0.000531009711454687,0.00945178621724617,0.106167109057322,0.744550750099838,DOWN
ENSG00000111328,CDK2AP1,cyclin dependent kinase 2 associated protein 1,1.12027936010659,0.613907787697918,1.62665093251527,1.44994668866791e-05,0.000641634594456037,0.0419605549573446,0.837694980268906,UP
ENSG00000111665,CDCA3,cell division cycle associated 3,1.85880411503598,0.764174683514244,2.95343354655771,0.000873966376549898,0.0135968225218085,0.00271919254917425,0.958412457641027,UP
ENSG00000111783,RFX4,regulatory factor X4,1.13059564318924,0.376240630241617,1.88495065613687,0.00330857595006223,0.0348329077154161,0.5808726517287,0.445970472473137,UP
ENSG00000111880,RNGTT,RNA guanylyltransferase and 5'-phosphatase,-1.13768302627289,-1.87643725409948,-0.398928798446292,0.00254156396727629,0.0291187328739527,1.51607628643941,0.218214235065801,DOWN
ENSG00000112183,RBM24,RNA binding motif protein 24,-1.20962466326881,-1.90446507274657,-0.514784253791056,0.000644795006029215,0.0109023102188045,0.292244542384654,0.588785752140639,DOWN
ENSG00000112578,BYSL,bystin like,1.53592933208808,0.476692032700496,2.59516663147567,0.00448296637114817,0.0436992140586994,0.21478157038732,0.643045195756796,UP
ENSG00000112715,VEGFA,vascular endothelial growth factor A,3.984231941874,2.62609481479643,5.34236906895157,8.93746632050646e-09,1.91978081158054e-06,1.29188388052077,0.255701065550245,UP
ENSG00000112902,SEMA5A,semaphorin 5A,1.56753768284461,0.966157969952764,2.16891739573645,3.24243477434959e-07,2.98539812678297e-05,0.453233921927641,0.500803203790407,UP
ENSG00000113083,LOX,lysyl oxidase,3.15940710979236,1.53061359995089,4.78820061963383,0.000143656861266636,0.00361000795648988,1.74168540786022,0.186925416053665,UP
ENSG00000113212,PCDHB7,protocadherin beta 7,1.20482913433685,0.449276798236843,1.96038147043686,0.00177548697326768,0.022619034044346,0.0175390979657722,0.894640027215531,UP
ENSG00000113369,ARRDC3,arrestin domain containing 3,1.36132283081814,0.688512946523257,2.03413271511303,7.31892692076943e-05,0.00216111054966626,0.890811072645232,0.345257609547201,UP
ENSG00000113448,PDE4D,phosphodiesterase 4D,-1.06715737979179,-1.5753713111547,-0.558943448428873,3.86223688263051e-05,0.00133961421737266,0.54595483480149,0.459975273365758,DOWN
ENSG00000113657,DPYSL3,dihydropyrimidinase like 3,1.08986757470418,0.37308156043115,1.8066535889772,0.00288144858106684,0.0317209904663532,0.438303328644969,0.507942505164792,UP
ENSG00000113739,STC2,stanniocalcin 2,3.04161212648637,1.53700548573779,4.54621876723496,7.42834281537524e-05,0.00218070307345277,1.10212632494695,0.293799938015849,UP
ENSG00000114268,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",1.48376721960935,0.731397703545459,2.23613673567325,0.000110954898881521,0.00296710119776359,0.00364287842567357,0.95187189256542,UP
ENSG00000114279,FGF12,fibroblast growth factor 12,-1.57361601327824,-2.16945653972827,-0.977775486828216,2.26367289513219e-07,2.26994842395038e-05,0.69775806523761,0.403538043743305,DOWN
ENSG00000114861,FOXP1,forkhead box P1,-1.72949203406053,-2.30431671806987,-1.1546673500512,3.70166206877458e-09,9.14400815428023e-07,0.0230336166744529,0.87936968593893,DOWN
ENSG00000115310,RTN4,reticulon 4,-1.10260188486314,-1.57493407320162,-0.630269696524658,4.75545169256812e-06,0.000267573415235166,1.00924688192066,0.315083330404963,DOWN
ENSG00000115461,IGFBP5,insulin like growth factor binding protein 5,2.29967226238731,0.881595477671306,3.71774904710332,0.00148068839546921,0.0196568942208389,1.50883685429899,0.219316657902775,UP
ENSG00000116157,GPX7,glutathione peroxidase 7,1.2918823190685,0.516372115769339,2.06739252236766,0.0010946307796568,0.0160672761396581,0.00801203521974712,0.92867662829917,UP
ENSG00000116212,LRRC42,leucine rich repeat containing 42,1.14561149736469,0.401009853749798,1.89021314097958,0.00256543419964073,0.0292598170877943,0.895525574972524,0.343984308985441,UP
ENSG00000116329,OPRD1,opioid receptor delta 1,-1.11529711626244,-1.73757487880221,-0.493019353722675,0.000443398090679277,0.00822479095677604,0.221533008371776,0.637874317331859,DOWN
ENSG00000116396,KCNC4,potassium voltage-gated channel subfamily C member 4,-1.60417230268083,-2.27575212119453,-0.932592484167119,2.84537258767904e-06,0.000177888478814897,0.0594195877483767,0.807415668424156,DOWN
ENSG00000117009,KMO,kynurenine 3-monooxygenase,-1.90142431557394,-3.23331164234358,-0.569536988804302,0.00514078698168138,0.0484121315596794,0.161399796533787,0.68787101468632,DOWN
ENSG00000118257,NRP2,neuropilin 2,1.45122643981681,0.60336456782108,2.29908831181253,0.000794411616250413,0.0127695945066739,0.0246008479812119,0.875365765817512,UP
ENSG00000118276,B4GALT6,"beta-1,4-galactosyltransferase 6",-1.3700967930933,-2.25666663677205,-0.483526949414544,0.00245437692705278,0.0284741460678013,0.219960173227492,0.639070266046616,DOWN
ENSG00000118894,EEF2KMT,eukaryotic elongation factor 2 lysine methyltransferase,1.13553952710441,0.375813739032106,1.89526531517672,0.003395079856298,0.0354854167023593,0.0345783766970268,0.852481917352566,UP
ENSG00000119403,PHF19,PHD finger protein 19,1.75713793569722,1.10620936549503,2.40806650589942,1.21788426352683e-07,1.40167407056815e-05,0.636719926541761,0.424901061088955,UP
ENSG00000119408,NEK6,NIMA related kinase 6,1.59122678967914,0.768369503750022,2.41408407560826,0.000150560274846304,0.00371920600888627,0.318539308285446,0.572486792240748,UP
ENSG00000119782,FKBP1B,FKBP prolyl isomerase 1B,-1.22064745192653,-1.93847025777047,-0.502824646082602,0.000859486616023178,0.0134648870811598,0.979163847522235,0.322405325951791,DOWN
ENSG00000119801,YPEL5,yippee like 5,-1.40129860469538,-1.9571659735794,-0.845431235811357,7.77558158203485e-07,6.30008722102791e-05,0.56346663028774,0.452866846990686,DOWN
ENSG00000119865,CNRIP1,cannabinoid receptor interacting protein 1,-1.12028933707389,-1.64286577802808,-0.597712896119701,2.6487926148113e-05,0.00103180660010803,0.75063338884232,0.386275770189665,DOWN
ENSG00000119866,BCL11A,BCL11 transcription factor A,-1.75694741224285,-2.80149023321979,-0.71240459126592,0.000978248230108686,0.0148097131159055,0.20460268404886,0.651031063759987,DOWN
ENSG00000119986,AVPI1,arginine vasopressin induced 1,-1.98116548877232,-3.08476371671673,-0.87756726082791,0.000433989902481845,0.00810968585301869,0.693365251880751,0.405022087083817,DOWN
ENSG00000120049,KCNIP2,potassium voltage-gated channel interacting protein 2,-1.7031217972551,-2.85410536099547,-0.552138233514728,0.00372950624743276,0.038038710245719,0.533589952290327,0.4651014671089,DOWN
ENSG00000120251,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,-1.232775177166,-1.96399671143321,-0.50155364289879,0.00095204765716435,0.0145215943851815,0.203464196803116,0.65193905727419,DOWN
ENSG00000120875,DUSP4,dual specificity phosphatase 4,2.71549035125725,1.45002265358051,3.98095804893398,2.60197282607862e-05,0.00101748188349514,1.09134529207448,0.296173327783296,UP
ENSG00000120899,PTK2B,protein tyrosine kinase 2 beta,-1.17738334494168,-1.94552523664326,-0.409241453240102,0.00266306335970507,0.0299350784762408,0.034445678542831,0.8527620061403,DOWN
ENSG00000121005,CRISPLD1,cysteine rich secretory protein LCCL domain containing 1,1.80509044405587,1.18524436199578,2.42493652611596,1.14494822761335e-08,2.23000685562847e-06,0.624732585406216,0.429294045103767,UP
ENSG00000121060,TRIM25,tripartite motif containing 25,1.03143133020448,0.422926267852186,1.63993639255677,0.000893144712566947,0.0138103353417985,0.0442300154391765,0.833426251698868,UP
ENSG00000121068,TBX2,T-box transcription factor 2,1.90977858291992,1.07602691627999,2.74353024955986,7.14029550925544e-06,0.000368963841417036,0.0538163920799418,0.816550749315478,UP
ENSG00000121769,FABP3,fatty acid binding protein 3,-1.9061323009912,-3.14858717216643,-0.663677429815964,0.00263917409841308,0.0297988353051591,0.0135694005357029,0.907265978318984,DOWN
ENSG00000121871,SLITRK3,SLIT and NTRK like family member 3,-1.20736021859847,-1.90584931426929,-0.508871122927656,0.000704404749614887,0.011619236651628,0.278937265253351,0.597398618115942,DOWN
ENSG00000121964,GTDC1,glycosyltransferase like domain containing 1,-1.05296539440721,-1.77308645048503,-0.332844338329399,0.00415863305801958,0.0414553500114393,0.590635381195212,0.442173525884129,DOWN
ENSG00000122642,FKBP9,FKBP prolyl isomerase 9,1.26815295703614,0.534886307090537,2.00141960698174,0.000699760547050092,0.011580351013927,1.60506115794792,0.205187443032361,UP
ENSG00000122643,NT5C3A,"5'-nucleotidase, cytosolic IIIA",1.16579446149402,0.58863520242292,1.74295372056512,7.52960983532704e-05,0.00220404301769342,0.0255473599623861,0.873010725389452,UP
ENSG00000122786,CALD1,caldesmon 1,1.4691184134328,0.7738432861335,2.1643935407321,3.45177715585826e-05,0.00123970209342314,0.116223119316368,0.733167481549728,UP
ENSG00000122873,CISD1,CDGSH iron sulfur domain 1,-1.48993358449127,-2.02339127902374,-0.956475889958793,4.39669039000274e-08,6.57733182754992e-06,0.130341248722759,0.718078482662403,DOWN
ENSG00000122912,SLC25A16,solute carrier family 25 member 16,-2.17507193793707,-3.1366401956354,-1.21350368023874,9.27379750806519e-06,0.000464975352285566,1.72631210169872,0.188882562282013,DOWN
ENSG00000123080,CDKN2C,cyclin dependent kinase inhibitor 2C,2.18977041449022,1.30370346083935,3.07583736814109,1.27422568854281e-06,9.48923365703057e-05,0.317523548118559,0.573099716413088,UP
ENSG00000123342,MMP19,matrix metallopeptidase 19,2.27176611658043,0.994976851707165,3.5485553814537,0.000487877170307243,0.00886542164441983,0.0811063683765243,0.7758036561576,UP
ENSG00000123374,CDK2,cyclin dependent kinase 2,1.85051506791822,0.669706402519425,3.03132373331702,0.00212932355595616,0.0257348317120812,1.05056585513611,0.305376801343493,UP
ENSG00000123427,EEF1AKMT3,EEF1A lysine methyltransferase 3,2.11589449931001,1.09292955586474,3.13885944275529,5.03540301531524e-05,0.00163456928651002,0.454971662396923,0.499983397966713,UP
ENSG00000123610,TNFAIP6,TNF alpha induced protein 6,2.2555364733834,1.11144344050017,3.39962950626664,0.000111547307828834,0.00297302929918533,1.21669907349215,0.270009434266034,UP
ENSG00000123989,CHPF,chondroitin polymerizing factor,1.20718979894522,0.466777395039778,1.94760220285066,0.00139549136818727,0.0190418424999461,0.0316753495326814,0.858742060211195,UP
ENSG00000124126,PREX1,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1",1.23321878501652,0.696026788093271,1.77041078193976,6.81319633593536e-06,0.000358789933641103,0.0130614099596328,0.909010663434792,UP
ENSG00000124191,TOX2,TOX high mobility group box family member 2,-2.0381862654796,-3.18379884750526,-0.892573683453947,0.000488438514769576,0.00886542164441983,1.21034927405564,0.271262960092609,DOWN
ENSG00000124635,H2BC11,H2B clustered histone 11,4.01966600556747,2.64266182511459,5.39667018602036,1.05645822899239e-08,2.13996178864698e-06,0.00213969468986128,0.963105543949892,UP
ENSG00000124782,RREB1,ras responsive element binding protein 1,1.09699450856447,0.464440645915629,1.72954837121332,0.000676252309080625,0.0112834981653518,0.0708578914235573,0.790091762592666,UP
ENSG00000125148,MT2A,metallothionein 2A,2.02477023032998,1.13649046044141,2.91305000021856,7.91028577296029e-06,0.000406677026946913,0.0100825450806752,0.920017340790044,UP
ENSG00000125398,SOX9,SRY-box transcription factor 9,1.49963342091524,0.507667533962171,2.4915993078683,0.00304624071549657,0.0328916055080483,0.328253210166215,0.566689476026618,UP
ENSG00000125458,NT5C,"5', 3'-nucleotidase, cytosolic",1.77128736099479,1.06773999512803,2.47483472686155,8.03534451593188e-07,6.40802907538253e-05,0.035464255841649,0.850626154745532,UP
ENSG00000125648,SLC25A23,solute carrier family 25 member 23,-1.20055049319393,-1.8294651787756,-0.57163580761226,0.000182981405815027,0.00432998990209017,0.942589243218892,0.331612842963069,DOWN
ENSG00000125844,RRBP1,ribosome binding protein 1,1.02413354551088,0.334356586400427,1.71391050462134,0.0036140543060502,0.0373354038001241,0.1389353027906,0.709341767789309,UP
ENSG00000125885,MCM8,minichromosome maintenance 8 homologous recombination repair factor,1.23291771953878,0.381552064793109,2.08428337428445,0.00453473242902921,0.0440342953415224,1.30109951385976,0.2540124824021,UP
ENSG00000126368,NR1D1,nuclear receptor subfamily 1 group D member 1,-1.25334342252278,-2.03612884427607,-0.470558000769493,0.00170010512729397,0.0219346047506157,0.00206366594991689,0.963766489896359,DOWN
ENSG00000126391,FRMD8,FERM domain containing 8,1.14018623468688,0.506308282967249,1.77406418640651,0.000422716309949989,0.00795775239251578,0.172974268673894,0.677481896249129,UP
ENSG00000126733,DACH2,dachshund family transcription factor 2,-1.73418544449432,-2.35577296716483,-1.11259792182382,4.54727252383359e-08,6.67460523498357e-06,0.742832696896773,0.388754972583264,DOWN
ENSG00000127241,MASP1,MBL associated serine protease 1,1.71290660483538,0.704582801129506,2.72123040854125,0.000869955113168386,0.0135848057669228,4.31931338353141e-05,0.994756222055472,UP
ENSG00000127824,TUBA4A,tubulin alpha 4a,-2.02712178480072,-2.85688195564191,-1.19736161395953,1.68255565105905e-06,0.000115924650570926,0.538320064483624,0.463129781232269,DOWN
ENSG00000127863,TNFRSF19,TNF receptor superfamily member 19,1.38792592621069,0.462877867908151,2.31297398451323,0.00327476088177528,0.0346208540820669,0.844589278233549,0.358087524978247,UP
ENSG00000128045,RASL11B,RAS like family 11 member B,-1.6123768532332,-2.59408793434068,-0.630665772125726,0.00128605317146599,0.0180154170409509,0.0100036044514607,0.920330018786015,DOWN
ENSG00000128228,SDF2L1,stromal cell derived factor 2 like 1,1.20011232382539,0.433191480727154,1.96703316692363,0.00216189897261594,0.0260044094948387,0.674856151890656,0.411363637362502,UP
ENSG00000128245,YWHAH,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta,-1.45694156287123,-1.98943944835476,-0.924443677387705,8.20497366234225e-08,1.06538427246413e-05,0.715822591567703,0.397517602872007,DOWN
ENSG00000128262,,,3.2568538213319,1.59849206229386,4.91521558036994,0.000118518775770676,0.0031097361684078,0.0211095746640179,0.884480848634994,UP
ENSG00000128602,SMO,"smoothened, frizzled class receptor",1.74203947444835,0.569181433230512,2.91489751566619,0.00360131617149973,0.0372946116410524,1.0217453491287,0.312105364903111,UP
ENSG00000128654,MTX2,metaxin 2,-1.02669637051204,-1.66802341758863,-0.385369323435452,0.0017028265316872,0.0219417647747175,0.425673603442477,0.514119517263326,DOWN
ENSG00000128791,TWSG1,twisted gastrulation BMP signaling modulator 1,1.03590579685372,0.357438104188254,1.71437348951919,0.00276671292743135,0.0307588018979416,0.173883331609823,0.676683379111052,UP
ENSG00000128872,TMOD2,tropomodulin 2,-1.27332190005207,-1.73859329007765,-0.808050510026492,8.14480229925542e-08,1.06538427246413e-05,0.291468859309381,0.589280784725688,DOWN
ENSG00000128881,TTBK2,tau tubulin kinase 2,-1.13634395482852,-1.83025714050414,-0.442430769152903,0.00132913495624388,0.0184151557275486,1.40024015665849,0.23668336473257,DOWN
ENSG00000129235,TXNDC17,thioredoxin domain containing 17,1.00440702776896,0.447358263703762,1.56145579183416,0.000409345355002201,0.00779774692792071,0.00279887048216568,0.957808116697069,UP
ENSG00000129295,DNAAF11,dynein axonemal assembly factor 11,-2.00415427098026,-2.38631087718362,-1.6219976647769,8.79122121516972e-25,8.90374884672389e-21,0.0248593690619877,0.874717990418261,DOWN
ENSG00000129355,CDKN2D,cyclin dependent kinase inhibitor 2D,-1.35112960943214,-1.96186424182991,-0.740394977034371,1.45077332277283e-05,0.000641634594456037,0.600383074012397,0.438431903311522,DOWN
ENSG00000129566,TEP1,telomerase associated protein 1,1.11713520173329,0.43081901994251,1.80345138352408,0.00142132164699438,0.0192448471133143,0.842441834164951,0.358699337641073,UP
ENSG00000129625,REEP5,receptor accessory protein 5,-1.05977411575924,-1.45049742901264,-0.669050802505843,1.0602251329931e-07,1.29373013818724e-05,0.00856145666201225,0.92627843475711,DOWN
ENSG00000129990,SYT5,synaptotagmin 5,-2.18723719152383,-2.99652931110197,-1.3779450719457,1.17652421587764e-07,1.40167407056815e-05,0.928639252750984,0.335216764193055,DOWN
ENSG00000129993,CBFA2T3,CBFA2/RUNX1 partner transcriptional co-repressor 3,-1.91381502039307,-2.96625586690277,-0.861374173883373,0.000365101342316871,0.0072500296910649,0.0911780229970611,0.762684851425647,DOWN
ENSG00000130203,APOE,apolipoprotein E,1.14653239119949,0.383531286603703,1.90953349579527,0.00322785150284104,0.0342816213041555,0.00414900651321711,0.948641552424357,UP
ENSG00000130222,GADD45G,growth arrest and DNA damage inducible gamma,1.80445933043602,0.536204423657294,3.07271423721476,0.00529338676205101,0.0494570305590892,1.55751269552824,0.212029781395386,UP
ENSG00000130368,MAS1,"MAS1 proto-oncogene, G protein-coupled receptor",-1.94274713059236,-2.86546930037592,-1.02002496080881,3.68150166819896e-05,0.00129018162268232,0.879640052871637,0.348300284965502,DOWN
ENSG00000130508,PXDN,peroxidasin,1.98665158412826,0.912211624804126,3.0610915434524,0.000290086677441486,0.00607024353125489,2.46339532082052,0.116526653108517,UP
ENSG00000130822,PNCK,pregnancy up-regulated nonubiquitous CaM kinase,-1.55072434525567,-2.38694219586234,-0.714506494648992,0.000278352256723001,0.00594175326782099,0.25681634643663,0.612315852688363,DOWN
ENSG00000130827,PLXNA3,plexin A3,1.12213078401417,0.462393692281399,1.78186787574694,0.000857128680741582,0.0134589136101562,0.108076639300123,0.742344570098938,UP
ENSG00000130830,MPP1,MAGUK p55 scaffold protein 1,-1.00121686149003,-1.66508018226856,-0.337353540711504,0.00311704259436739,0.0334776324451251,0.308196436372241,0.578789038479625,DOWN
ENSG00000131089,ARHGEF9,Cdc42 guanine nucleotide exchange factor 9,-1.16953671746124,-1.6990394989337,-0.640033935988782,1.49746450088895e-05,0.00065655066948066,0.0251102086858265,0.874092753839831,DOWN
ENSG00000131095,GFAP,glial fibrillary acidic protein,1.63415529731754,0.592108216773157,2.67620237786191,0.00211459041573621,0.0255873019481198,0.588601579979803,0.44296038909752,UP
ENSG00000131351,HAUS8,HAUS augmin like complex subunit 8,1.51587321655617,0.693365802509204,2.33838063060313,0.000303616479894219,0.00628840022161278,0.538095006009506,0.463223291708991,UP
ENSG00000131437,KIF3A,kinesin family member 3A,-1.38029505505766,-1.94654227720867,-0.814047832906657,1.77359546425752e-06,0.000120556878268457,0.557821309056634,0.455139404545006,DOWN
ENSG00000131470,PSMC3IP,PSMC3 interacting protein,1.44441134636106,0.546534834660364,2.34228785806175,0.00161608233752361,0.021284371800311,0.24188639682977,0.622846967177539,UP
ENSG00000131669,NINJ1,ninjurin 1,1.330066887991,0.491732230664945,2.16840154531706,0.00187342561268445,0.0235263703935207,0.0513221894486199,0.82077833209863,UP
ENSG00000131759,RARA,retinoic acid receptor alpha,1.06565278198191,0.402735412177603,1.72857015178622,0.00162890367291929,0.0213698658022365,0.286842001221771,0.592251393822104,UP
ENSG00000131969,ABHD12B,abhydrolase domain containing 12B,-1.52819831766524,-2.55263299980817,-0.503763635522311,0.00345817700937438,0.0359593601139052,1.06747325103467,0.301516876760588,DOWN
ENSG00000132294,EFR3A,EFR3 homolog A,-1.28577637834857,-1.73434156653221,-0.837211190164939,1.93090397174982e-08,3.45631275273917e-06,0.00435376549124388,0.947391304473939,DOWN
ENSG00000132432,SEC61G,SEC61 translocon subunit gamma,3.17252768860932,1.95849197404839,4.38656340317026,3.02643511831394e-07,2.83003246434295e-05,0.147102987442363,0.701319363848125,UP
ENSG00000132478,UNK,unk zinc finger,1.09584246649961,0.655580341197451,1.53610459180177,1.06904293636647e-06,8.14080215001478e-05,0.0826632806405096,0.773720141232985,UP
ENSG00000132530,XAF1,XIAP associated factor 1,1.78209569052816,0.817085283608011,2.74710609744831,0.000295186755682114,0.00615154621717789,0.343726250230476,0.557686216046022,UP
ENSG00000132561,MATN2,matrilin 2,1.09416605269402,0.490283746479474,1.69804835890856,0.000383432541415979,0.00749692042366994,1.13034033527669,0.287702756409236,UP
ENSG00000132692,BCAN,brevican,1.99649475869517,0.752624963243258,3.24036455414709,0.00165591248444946,0.0215963890738667,0.35191860544167,0.553029058309184,UP
ENSG00000132879,FBXO44,F-box protein 44,-1.17223456853263,-1.9932085293335,-0.351260607731754,0.00513324551631749,0.0484121315596794,1.34780688501063,0.245661886315824,DOWN
ENSG00000133392,MYH11,myosin heavy chain 11,-2.17575628399849,-3.64127543710382,-0.710237130893155,0.00361631428988169,0.0373354038001241,0.0540443955929401,0.816169486699203,DOWN
ENSG00000133740,E2F5,E2F transcription factor 5,1.14133380429049,0.370965736318368,1.91170187226261,0.0036869666592502,0.0378334329532787,0.288312835527102,0.591303738914377,UP
ENSG00000133985,TTC9,tetratricopeptide repeat domain 9,-1.42316442661161,-1.83345273620539,-1.01287611701783,1.05703379092796e-11,8.23510633424489e-09,0.836040185410193,0.360531741111958,DOWN
ENSG00000134121,CHL1,cell adhesion molecule L1 like,-1.52113265261517,-2.08222778878572,-0.96003751644461,1.07553948805886e-07,1.29679332560239e-05,0.396468885953507,0.528918528908027,DOWN
ENSG00000134504,KCTD1,potassium channel tetramerization domain containing 1,-1.17168045448168,-1.72453935992806,-0.618821549035299,3.27034777517685e-05,0.00120205986430446,0.0165685280613696,0.897580163255525,DOWN
ENSG00000134531,EMP1,epithelial membrane protein 1,2.06395047917208,0.668142373133985,3.45975858521016,0.00375364718233178,0.0382079785554334,0.814749795368567,0.36671968795634,UP
ENSG00000134668,SPOCD1,SPOC domain containing 1,3.95323419151218,2.64556765085077,5.26090073217359,3.11901779591444e-09,8.002955127797e-07,0.0463546501078691,0.829532415550256,UP
ENSG00000135002,RFK,riboflavin kinase,-1.05676056212131,-1.65690062560602,-0.456620498636605,0.00055806794006298,0.00982976016862236,0.0578355778578735,0.809950192663025,DOWN
ENSG00000135018,UBQLN1,ubiquilin 1,-1.00812342223734,-1.35664903525139,-0.659597809223277,1.43407707150998e-08,2.68969121856539e-06,0.629778914593148,0.427436421062174,DOWN
ENSG00000135046,ANXA1,annexin A1,2.18364882874574,0.873626815033892,3.49367084245759,0.00108684554077157,0.0160226661381869,1.34777593311795,0.245667307781953,UP
