signcon,ntimes,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,Gene_ID
0,2,-0.071790387845357,-0.627631744240217,0.484050968549503,0.800158787346313,0.30469890686474,0.580951514040572,0.0640806735754627,0.800158787346313,FALSE,ENSG00000000419
-2,2,-0.120233841635374,-0.570138599618707,0.329670916347959,0.600427104679786,0.292355275248517,0.58871515288182,0.274352206332811,0.600427104679786,FALSE,ENSG00000000457
0,2,-0.43153073310596,-2.09918258492102,1.2361211187091,0.612034825163963,5.22408233931601,0.0222761973746189,0.257222446216234,0.612034825163963,FALSE,ENSG00000001084
-2,2,-2.16886982190626,-5.23259586125652,0.894856217444009,0.165290658179978,10.2591517801228,0.00136008199449217,1.92514434696967,0.165290658179978,FALSE,ENSG00000001460
0,2,-1.18707488291028,-4.05068663077565,1.67653686495508,0.416516910204331,13.2477927021437,0.000272901028559825,0.66012190309254,0.41651691020433,FALSE,ENSG00000001461
2,2,0.84013076622008,-0.43725105280248,2.11751258524264,0.197376075329379,0.257644024044876,0.61174338147997,1.66168423400526,0.197376075329379,FALSE,ENSG00000001617
-2,2,-0.626689738691437,-1.11745507222728,-0.135924405155599,0.0123213844944945,0.574207975759246,0.448591607362671,6.26402661277387,0.0123213844944945,FALSE,ENSG00000001629
0,2,-0.129065224989458,-1.11885764980643,0.860727199827513,0.798281370096454,2.64900033146445,0.103615036883951,0.0653170280975866,0.798281370096454,FALSE,ENSG00000001630
0,2,-0.0257261946593439,-0.847862933672132,0.796410544353444,0.951095654512226,0.154406191355495,0.694359710972095,0.00376148360141338,0.951095654512226,FALSE,ENSG00000002016
2,2,0.684834017526193,0.0424732238067415,1.32719481124564,0.0366575402949958,0.192606463474974,0.660756076783883,4.36625181781283,0.0366575402949958,FALSE,ENSG00000002549
0,2,-0.23602876625971,-1.53391717918716,1.06185964666774,0.721517692356231,0.589819245783252,0.442489023762426,0.127043176550255,0.721517692356231,FALSE,ENSG00000002587
-2,2,-2.08740637502849,-4.54367405661452,0.368861306557538,0.0957864685319348,5.40936594637627,0.0200289896579886,2.77433438770622,0.0957864685319349,FALSE,ENSG00000002746
2,2,0.241807503942522,-0.499570846895221,0.983185854780266,0.522653389261764,0.0133033038205923,0.908175674966486,0.408654165646596,0.522653389261764,FALSE,ENSG00000002822
0,2,0.111813432295425,-1.0180335029,1.24166036749085,0.846203606497082,3.99472514269794,0.045642896223934,0.0376222631142614,0.846203606497082,FALSE,ENSG00000002834
2,2,0.30114413492038,-0.178923486268776,0.781211756109535,0.218893359610561,0.148333094786552,0.700133429130746,1.51161143930747,0.218893359610561,FALSE,ENSG00000002919
2,2,0.906883017005107,-0.115057699031077,1.92882373304129,0.0819825984135462,0.324944716660681,0.56865109490742,3.02515279456321,0.0819825984135461,FALSE,ENSG00000002933
0,2,0.323397620994943,-0.407210553594777,1.05400579558466,0.385634306127652,2.28371607532158,0.130738291601825,0.752663350460748,0.385634306127652,FALSE,ENSG00000003056
-2,2,-0.809620102798906,-1.66655148770716,0.0473112821093469,0.0640611352526514,0.0817271647499125,0.774970313296952,3.42899340773786,0.0640611352526516,FALSE,ENSG00000003137
-2,2,-1.59388739735076,-2.18507084615164,-1.00270394854988,1.26219905741453e-07,0.463852372119655,0.495829044025791,27.9233115576265,1.26219905741453e-07,FALSE,ENSG00000003147
-2,2,-1.10243850724302,-2.13237913461692,-0.0724978798691234,0.0359116357636633,1.01409282748204,0.313924316884725,4.40129573698566,0.0359116357636634,FALSE,ENSG00000003249
-2,2,-0.393416651898529,-1.04587972260286,0.259046418805801,0.237284087466458,0.268570286799048,0.604292452250387,1.39665707845053,0.237284087466458,FALSE,ENSG00000003393
0,2,-0.306893036242718,-2.91735458232182,2.30356850983638,0.817766389200866,5.70655409842647,0.0169016848443001,0.0530928024296004,0.817766389200866,FALSE,ENSG00000003400
2,2,0.979899947510133,0.44175129401981,1.51804860100046,0.000358559804449266,0.405989947397233,0.524011899170339,12.7366476615389,0.000358559804449267,FALSE,ENSG00000003402
-2,2,-0.842341618055848,-1.33455490433263,-0.350128331779072,0.000796080021933685,0.218517095998652,0.640172147096094,11.2503500240504,0.000796080021933686,FALSE,ENSG00000003509
0,2,-0.0631159666759885,-0.458186684095723,0.331954750743746,0.754188574635591,0.053191095793407,0.81760074511118,0.0980448928815552,0.754188574635591,FALSE,ENSG00000003756
-2,2,-2.69500387564729,-8.11244407091289,2.72243631961832,0.329550522863437,7.50065525634943,0.00616765489223246,0.950663278787984,0.329550522863437,FALSE,ENSG00000003987
-2,2,-0.580196066183957,-1.25975305398217,0.0993609216142571,0.0942506824327514,0.156922206198301,0.692006121106858,2.80023175708966,0.094250682432752,FALSE,ENSG00000004059
2,2,0.262583339868929,-0.209015088909065,0.734181768646924,0.275142274712495,0.00552867552612984,0.94072786359803,1.19092885782849,0.275142274712496,FALSE,ENSG00000004139
2,2,0.181077148469894,-0.436825044012315,0.798979340952104,0.565717222606135,0.298183962459271,0.585023159323446,0.329901281971487,0.565717222606135,FALSE,ENSG00000004399
0,2,0.413437135240532,-1.43820957343434,2.2650838439154,0.661660101677073,2.24215288940088,0.134293886111351,0.191513279114111,0.661660101677073,FALSE,ENSG00000004468
2,2,0.153738676453263,-0.11911168092373,0.426589033830255,0.26944137823624,0.699106753300641,0.403084000936865,1.21958873396923,0.26944137823624,FALSE,ENSG00000004534
-2,2,-1.29883516842933,-1.82779389278429,-0.769876444074379,1.48974498073246e-06,0.483108347304966,0.48701772634297,23.1611805398111,1.48974498073245e-06,FALSE,ENSG00000004660
0,2,0.635124349335813,-1.10335649319397,2.37360519186559,0.473966995587681,5.2306090677624,0.0221927598158813,0.512712480843859,0.473966995587681,FALSE,ENSG00000004700
0,2,-0.52017134461774,-2.02457390938307,0.984231220147588,0.497968889102131,3.48433077440353,0.0619524061012623,0.459262409125232,0.497968889102131,FALSE,ENSG00000004766
0,2,-0.0107341150308518,-0.814659040067456,0.793190810005753,0.97912197878078,0.292635650550656,0.588536472987885,0.000684853507705788,0.97912197878078,FALSE,ENSG00000004776
-2,2,-0.36026347921315,-1.2835315982571,0.5630046398308,0.44439839705924,0.00342799138548499,0.953311292342961,0.584899137548927,0.44439839705924,FALSE,ENSG00000004777
-2,2,-0.62419477683853,-1.04815386711674,-0.200235686560322,0.00390601203558649,0.308528581136845,0.578584513365596,8.32699951471257,0.0039060120355865,FALSE,ENSG00000004779
0,2,-0.19398802233841,-1.39202901040956,1.00405296573274,0.750970930427464,1.3428500476053,0.246531981308529,0.100716971849693,0.750970930427464,FALSE,ENSG00000004799
0,2,1.26232115952408,-2.21163709144403,4.73627941049219,0.476349680216138,4.69301142856521,0.0302855248275141,0.507208725843142,0.476349680216138,FALSE,ENSG00000004838
-2,2,-1.49875727271468,-3.07070635636758,0.0731918109382104,0.0616637649541085,0.228941326080566,0.632309932681614,3.49206114384626,0.0616637649541084,FALSE,ENSG00000004848
-2,2,-0.0602840220647838,-0.603560804512625,0.482992760383058,0.827830451372679,9.74650056851625e-06,0.997509057444471,0.0472996940476407,0.827830451372679,FALSE,ENSG00000004866
-2,2,-0.308939648840928,-0.846865689295039,0.228986391613183,0.260318310047226,0.361353933728813,0.547755255266653,1.26706338797434,0.260318310047226,FALSE,ENSG00000004897
0,2,0.457693048917363,-0.695948005975369,1.6113341038101,0.436809662217511,2.82448658642636,0.0928365749330655,0.604649098319776,0.436809662217511,FALSE,ENSG00000004975
0,2,-0.0473849643548051,-1.31510538166233,1.22033545295272,0.94159945640916,3.27011744222475,0.0705525726876107,0.00536698434775876,0.94159945640916,FALSE,ENSG00000005007
-2,2,-1.09380835681055,-2.76322904294078,0.57561232931969,0.199081427085209,3.68853707264219,0.054787650171492,1.64910031634088,0.199081427085209,FALSE,ENSG00000005020
-2,2,-0.269633274814498,-0.930520232157206,0.391253682528209,0.423919526923195,0.0324396656057284,0.857066095519063,0.639423793477182,0.423919526923195,FALSE,ENSG00000005022
0,2,0.473829565002876,-0.617701345017067,1.56536047502282,0.394873140232303,4.77439622820454,0.0288859738154153,0.723883063510221,0.394873140232303,FALSE,ENSG00000005100
0,2,-0.0470305680622433,-1.25364649351831,1.15958535739382,0.93910564127319,1.64520904887282,0.199612261522084,0.00583604356081469,0.93910564127319,FALSE,ENSG00000005108
0,2,-0.171207013880376,-0.717032230324445,0.374618202563693,0.538703462327788,0.974272379513657,0.323616966193871,0.377948038567701,0.538703462327788,FALSE,ENSG00000005156
-2,2,-0.0828683615379597,-0.488822264535242,0.323085541459322,0.689088583756751,0.431590094681495,0.511209742771155,0.160073795945702,0.689088583756751,FALSE,ENSG00000005175
0,2,-0.219139053898404,-0.998100397482337,0.559822289685528,0.58137237419078,1.00570003658727,0.31593518557906,0.304021245930639,0.58137237419078,FALSE,ENSG00000005194
-2,2,-0.149474428116243,-0.900657185353857,0.601708329121371,0.696533376812275,0.0931910634741717,0.760158912833862,0.152103343955642,0.696533376812275,FALSE,ENSG00000005206
2,2,0.250251877271065,-0.611941370450962,1.11244512499309,0.56943744372879,0.276187449437217,0.599211055870884,0.323624681044238,0.56943744372879,FALSE,ENSG00000005238
2,2,1.00286013204886,0.097011315784426,1.90870894831329,0.030017066215606,0.0130345052428376,0.909104017654342,4.70831459080382,0.030017066215606,FALSE,ENSG00000005243
0,2,-0.417113367298675,-1.36086895321298,0.526642218615628,0.386353717652142,1.52521612019676,0.216831842119684,0.750387045153333,0.386353717652142,FALSE,ENSG00000005302
2,2,0.433787921450545,-0.328223116369481,1.19579895927057,0.264532034266253,0.0123262677354363,0.911597532410183,1.24488309098958,0.264532034266254,FALSE,ENSG00000005339
-2,2,-1.18136105493401,-1.73828543065975,-0.624436679208268,3.21718868077212e-05,0.127453911384013,0.721086656225893,17.2849858359921,3.21718868077213e-05,FALSE,ENSG00000005379
2,2,0.335895710796164,-0.258283317999365,0.930074739591693,0.26786680800288,0.0640288738865212,0.80023786470574,1.22763838513567,0.26786680800288,FALSE,ENSG00000005436
2,2,0.204287792162289,-0.498884769940013,0.90746035426459,0.569074818844149,0.0910316294087301,0.762869726476129,0.324232973637626,0.569074818844149,FALSE,ENSG00000005448
2,2,0.577602457591417,-0.0370515918209861,1.19225650700382,0.0655019851634852,0.265935201024937,0.606071600451034,3.39228828493177,0.0655019851634851,FALSE,ENSG00000005469
0,2,0.087944732232647,-0.433767792615185,0.609657257080479,0.74110543163933,0.725163106786214,0.394455521004648,0.109157433957294,0.74110543163933,FALSE,ENSG00000005483
-2,2,-0.480181067679036,-1.22328698325196,0.262924847893883,0.20533703921772,0.45050479539967,0.502095332522775,1.60400165025499,0.20533703921772,FALSE,ENSG00000005486
-2,2,-0.235565603370447,-0.654613632749157,0.183482426008263,0.270555915213195,0.160889710084694,0.688338700051646,1.21392632413075,0.270555915213195,FALSE,ENSG00000005700
0,2,-0.589385791925893,-2.30281592922554,1.12404434537376,0.50019146843868,4.84881854362816,0.0276650751987951,0.454530157969696,0.50019146843868,FALSE,ENSG00000005801
-2,2,-1.49970076682487,-1.90854387906659,-1.09085765458316,6.5050066856111e-13,0.05002485990254,0.823020021334113,51.6882749100333,6.50500668561114e-13,FALSE,ENSG00000005810
-2,2,-0.497514221532162,-1.04107821750592,0.046049774441593,0.0728260466839627,0.00111710928100501,0.973337121206476,3.21814653964467,0.0728260466839627,FALSE,ENSG00000005882
2,2,0.608964954983626,-0.198350503297124,1.41628041326438,0.13929603830601,1.03456614533604,0.309088619041332,2.1857185902497,0.13929603830601,FALSE,ENSG00000005884
0,2,-0.2456458771211,-1.84202740034396,1.35073564610176,0.762962545742981,4.66012567273997,0.0308709318654152,0.0909581787176012,0.762962545742981,FALSE,ENSG00000005893
-2,2,-0.711633359589028,-1.19595331977846,-0.2273133993996,0.00397846390179366,0.0346434950802646,0.852344673979386,8.29361828966718,0.00397846390179365,FALSE,ENSG00000006007
-2,2,-0.521059435055874,-1.15749942981887,0.115380559707126,0.108572827180539,0.273922592405415,0.600712519246189,2.57487282398822,0.108572827180539,FALSE,ENSG00000006015
0,2,0.587028463376218,0.0280948006139633,1.14596212613847,0.0395439282218942,0.809487722540805,0.368271749023232,4.2373463922126,0.0395439282218942,FALSE,ENSG00000006042
2,2,1.14381896457148,-0.0106441130173618,2.29828204216033,0.0521500333704959,0.414498502045859,0.519695029060946,3.77094911735784,0.0521500333704959,FALSE,ENSG00000006062
-2,2,-1.80239234027316,-2.580781090363,-1.02400359018332,5.66879921284808e-06,0.0585413480494236,0.808816431575991,20.5968946256075,5.66879921284806e-06,FALSE,ENSG00000006071
0,2,-0.447114411554543,-1.22145212759974,0.327223304490652,0.257755068671354,0.765882288778294,0.381493921342854,1.28077455983798,0.257755068671354,FALSE,ENSG00000006118
0,2,0.301634998230563,-1.03723024887968,1.64050024534081,0.65880525902468,2.65375333658362,0.103305719963397,0.194978132234195,0.65880525902468,FALSE,ENSG00000006194
-2,2,-0.760172702691703,-1.43666855459791,-0.0836768507855004,0.027637414849637,0.0373932337417922,0.846666623102431,4.85054398050212,0.027637414849637,FALSE,ENSG00000006210
0,2,-0.446399126743963,-0.969085000011591,0.0762867465236637,0.0941493787722662,0.602135708393308,0.437764314862242,2.80195612011378,0.0941493787722661,FALSE,ENSG00000006282
2,2,3.2887215687056,1.85386652040568,4.72357661700552,7.04634970249676e-06,0.479909953306004,0.488463106902973,20.1806121180809,7.04634970249674e-06,FALSE,ENSG00000006327
-2,2,-2.8847748073494,-5.16917807347871,-0.600371541220099,0.013321059724009,4.43073348362743,0.0352973360844862,6.12596442774321,0.013321059724009,FALSE,ENSG00000006432
2,2,0.729744728590842,0.178252299369205,1.28123715781248,0.00950156760475728,0.0154686588588977,0.901019900152187,6.72603317700575,0.00950156760475727,FALSE,ENSG00000006451
2,2,1.51781039256079,-0.183795814183505,3.21941659930508,0.0804186462132609,3.92908059142275,0.0474578836577405,3.05642050263603,0.0804186462132609,FALSE,ENSG00000006468
2,2,1.23913970957524,0.461772710591773,2.01650670855871,0.00178274241034512,0.14141457561305,0.706878762942974,9.76078016411313,0.00178274241034512,FALSE,ENSG00000006534
0,2,-0.237967877818758,-1.35746576443034,0.881530008792828,0.676954247479585,1.87932557081559,0.170410820810181,0.173574651178659,0.676954247479584,FALSE,ENSG00000006576
2,2,0.432608388359261,-0.1268978640779,0.992114640796421,0.129661599687442,0.417265992271051,0.518304423088769,2.2965513806808,0.129661599687442,FALSE,ENSG00000006607
0,2,-0.0768177756076444,-1.06097330124435,0.907337750029057,0.87841087317289,2.84567370686903,0.0916201824701722,0.0234041119131499,0.87841087317289,FALSE,ENSG00000006625
2,2,1.21756303575281,0.317744478184462,2.11738159332115,0.00800005082464582,0.000730478757877434,0.978437903474237,7.03346288847271,0.0080000508246458,FALSE,ENSG00000006634
-2,2,-0.800982547446198,-1.8947661904224,0.292801095530009,0.151204418802596,0.00959421052678451,0.921971964045228,2.06005796229875,0.151204418802596,FALSE,ENSG00000006638
0,2,0.114346078640852,-0.406063471837409,0.634755629119112,0.666723126961825,1.04685375473991,0.306232809741944,0.185459129550932,0.666723126961825,FALSE,ENSG00000006695
0,2,-0.0174347432849779,-0.72936382148438,0.694494334914424,0.961717504039442,0.756948906416769,0.384285044406504,0.0023038480545186,0.961717504039442,FALSE,ENSG00000006704
2,2,0.557277406985848,-0.301775576714798,1.41633039068649,0.203568301936464,0.259234353661217,0.610646652586772,1.61658726624179,0.203568301936464,FALSE,ENSG00000006712
0,2,-0.228324026359288,-0.638150937121711,0.181502884403135,0.274858968775344,0.959580353104035,0.327292630169523,1.19233547629167,0.274858968775344,FALSE,ENSG00000006715
-2,2,-2.80881211107396,-4.9989577956623,-0.61866642648562,0.0119502738681436,2.96905375759582,0.0848714844065541,6.31823174956316,0.0119502738681436,FALSE,ENSG00000006740
