Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166263,STXBP4,syntaxin binding protein 4,protein_coding,255.606794094224,1.62248918986791,0.416827051691573,3.89247574811544,9.92264213554774e-05,0.00212909385669615
ENSG00000166265,CYYR1,cysteine and tyrosine rich 1,protein_coding,60.921323022669,-0.629604872912207,1.66630409617756,-0.377845121041529,0.705545652374363,0.873110794673545
ENSG00000166266,CUL5,cullin 5,protein_coding,1249.87277551254,-0.49348944353202,0.236887194965343,-2.08322549306314,0.0372306744276502,0.161215237147686
ENSG00000166268,MYRFL,myelin regulatory factor like,protein_coding,19.71999526683,-0.496041181248646,1.18097218899119,-0.420027826118728,0.674465126130295,0.856234326197798
ENSG00000166272,WBP1L,WW domain binding protein 1 like,protein_coding,399.059548136194,0.0951621010123156,0.268766615618153,0.35406964809765,0.723286687870381,0.883772518818705
ENSG00000166275,BORCS7,BLOC-1 related complex subunit 7,protein_coding,296.564378630993,-0.478190525671367,0.219257300555597,-2.18095600219302,0.0291866709082883,0.137485500788001
ENSG00000166278,C2,complement C2,protein_coding,54.7260724679445,1.1794005239755,0.761619015264776,1.54854395746078,0.121491386958186,0.346154424880083
ENSG00000166295,ANAPC16,anaphase promoting complex subunit 16,protein_coding,179.044064459215,0.0192181379902783,0.333748436474973,0.0575827056847334,0.954081025676929,0.982698961483498
ENSG00000166311,SMPD1,sphingomyelin phosphodiesterase 1,protein_coding,250.594515908345,0.277120649184375,0.430154200639287,0.644235599170073,0.519422669617801,0.763385010112498
ENSG00000166313,APBB1,amyloid beta precursor protein binding family B member 1,protein_coding,1879.61266114253,-1.0766120934628,0.302339426889838,-3.56093846091427,0.000369531690895646,0.00579355023909382
ENSG00000166317,SYNPO2L,synaptopodin 2 like,protein_coding,26.8059868283035,0.132941447302567,0.435850800666501,0.305015952934521,0.760354002230495,0.903316347535757
ENSG00000166321,NUDT13,nudix hydrolase 13,protein_coding,11.1385951385562,1.81515908410765,1.05476816885317,1.72090809877324,0.0852675017428046,0.277860775801826
